"Time","Starting_State","Event_Type","Variable_Analyzed","Level_Value","Prob_Event","Lower_Event","Upper_Event"
12,"2","cancelled","Inv_Environment","Onshore",0.207218118741728,0.10764683537331,0.295678957428996
1,"3","success","Inv_Environment","Offshore",0.108136802400417,0,0.228950554046884
2,"3","success","Inv_Environment","Offshore",0.482154701233687,0.127745311400515,0.692562554309748
3,"3","success","Inv_Environment","Offshore",0.584370515896087,0.183795146401029,0.788352314624484
4,"3","success","Inv_Environment","Offshore",0.766550385404419,0.312504146289358,0.920728652746518
6,"3","success","Inv_Environment","Offshore",0.881222358099989,0.416740628354569,0.975811570458736
8,"3","success","Inv_Environment","Offshore",0.907785809723202,0.445261692122284,0.984671228275297
10,"3","success","Inv_Environment","Offshore",0.907785809723202,0.445261692122284,0.984671228275297
11,"3","success","Inv_Environment","Offshore",0.907785809723202,0.445261692122284,0.984671228275297
12,"3","success","Inv_Environment","Offshore",0.907785809723202,0.445261692122284,0.984671228275297
14,"3","success","Inv_Environment","Offshore",0.907785809723202,0.445261692122284,0.984671228275297
16,"3","success","Inv_Environment","Offshore",0.907785809723202,0.445261692122284,0.984671228275297
1,"3","success","Inv_Environment","Onshore",0.0258012808972047,0.00155497615554334,0.0494587867770501
2,"3","success","Inv_Environment","Onshore",0.177635936256539,0.0961445349458371,0.251780091525881
3,"3","success","Inv_Environment","Onshore",0.22434065298332,0.127006211344355,0.310822791143977
4,"3","success","Inv_Environment","Onshore",0.379013677583005,0.237460163679235,0.494290010487045
5,"3","success","Inv_Environment","Onshore",0.431900824030212,0.276405856728457,0.553981086305672
6,"3","success","Inv_Environment","Onshore",0.485242105242827,0.317242060040625,0.611903905166444
7,"3","success","Inv_Environment","Onshore",0.501137001393378,0.329606049459746,0.628779031824143
8,"3","success","Inv_Environment","Onshore",0.556146636710309,0.373786010300984,0.68540177743672
9,"3","success","Inv_Environment","Onshore",0.566490932656383,0.381486794424985,0.696158287688588
10,"3","success","Inv_Environment","Onshore",0.606865112373178,0.412617211061033,0.73687509613869
11,"3","success","Inv_Environment","Onshore",0.617378681870316,0.420852928238348,0.747216069586643
12,"3","success","Inv_Environment","Onshore",0.676148289580976,0.467497869067095,0.8030431725079
13,"3","success","Inv_Environment","Onshore",0.676148289580976,0.467497869067095,0.8030431725079
14,"3","success","Inv_Environment","Onshore",0.703545172454434,0.482544554298695,0.830158392369491
16,"3","success","Inv_Environment","Onshore",0.740983921903428,0.498490783551448,0.866225133034196
1,"3","cancelled","Inv_Environment","Offshore",0.019799033161595,0,0.054343092061191
2,"3","cancelled","Inv_Environment","Offshore",0.0517397479525918,0,0.121173742864033
4,"3","cancelled","Inv_Environment","Offshore",0.0517397479525918,0,0.121173742864033
6,"3","cancelled","Inv_Environment","Offshore",0.0517397479525918,0,0.121173742864033
8,"3","cancelled","Inv_Environment","Offshore",0.0517397479525918,0,0.121173742864033
10,"3","cancelled","Inv_Environment","Offshore",0.0517397479525918,0,0.121173742864033
11,"3","cancelled","Inv_Environment","Offshore",0.0517397479525918,0,0.121173742864033
1,"3","cancelled","Inv_Environment","Onshore",0.00256439576721956,0,0.00650633781870991
2,"3","cancelled","Inv_Environment","Onshore",0.0213635789034987,0.0035490269584143,0.0388596422630028
4,"3","cancelled","Inv_Environment","Onshore",0.0354896052748458,0.00753123764783392,0.0626603709641256
5,"3","cancelled","Inv_Environment","Onshore",0.0463416625112415,0.0105370075073012,0.0808506921813614
6,"3","cancelled","Inv_Environment","Onshore",0.0704514195356087,0.0176671939265829,0.120399361498279
7,"3","cancelled","Inv_Environment","Onshore",0.0772449746725372,0.019737071708227,0.131379130851262
8,"3","cancelled","Inv_Environment","Onshore",0.0842216651162214,0.0218895704978509,0.142581519073084
10,"3","cancelled","Inv_Environment","Onshore",0.0933070871449012,0.0245192032188551,0.157244262588897
11,"3","cancelled","Inv_Environment","Onshore",0.0933070871449012,0.0245192032188551,0.157244262588897
12,"3","cancelled","Inv_Environment","Onshore",0.0933070871449012,0.0245192032188551,0.157244262588897
13,"3","cancelled","Inv_Environment","Onshore",0.0933070871449012,0.0245192032188551,0.157244262588897
14,"3","cancelled","Inv_Environment","Onshore",0.0933070871449012,0.0245192032188551,0.157244262588897
16,"3","cancelled","Inv_Environment","Onshore",0.0933070871449012,0.0245192032188551,0.157244262588897
2,"4","success","Inv_Environment","Offshore",0.138550028462462,0,0.270403660209328
3,"4","success","Inv_Environment","Offshore",0.229666624344703,0.00437328499942446,0.403979924696837
4,"4","success","Inv_Environment","Offshore",0.46976163143943,0.105002183554512,0.685862107898339
5,"4","success","Inv_Environment","Offshore",0.732359753113098,0.265864086850534,0.902427737874338
6,"4","success","Inv_Environment","Offshore",0.963001007084801,0.488188309681253,0.997325333706453
8,"4","success","Inv_Environment","Offshore",0.963001007084801,0.488188309681253,0.997325333706453
10,"4","success","Inv_Environment","Offshore",0.963001007084801,0.488188309681253,0.997325333706453
1,"4","success","Inv_Environment","Onshore",0.0533279873392665,0.0121457597163224,0.0927933869092167
2,"4","success","Inv_Environment","Onshore",0.447418275468463,0.320097852050481,0.550896311760264
3,"4","success","Inv_Environment","Onshore",0.536200453955129,0.395024712608149,0.644431725734115
4,"4","success","Inv_Environment","Onshore",0.711719633489931,0.559324728205202,0.811413131086969
5,"4","success","Inv_Environment","Onshore",0.75632591606196,0.602706640498091,0.85054605680426
6,"4","success","Inv_Environment","Onshore",0.822077577001011,0.671880803144031,0.903521680812455
7,"4","success","Inv_Environment","Onshore",0.849162135611656,0.700049667319407,0.924147237544609
8,"4","success","Inv_Environment","Onshore",0.862371438202288,0.714643651455641,0.933621168342213
10,"4","success","Inv_Environment","Onshore",0.913836540748125,0.750644444826254,0.970226684121489
2,"4","cancelled","Inv_Environment","Offshore",0.00398342040923905,0,0.0150319311762218
4,"4","cancelled","Inv_Environment","Offshore",0.00398342040923905,0,0.0150319311762218
6,"4","cancelled","Inv_Environment","Offshore",0.00398342040923905,0,0.0150319311762218
