Inv_index,Tstart,Tstop,from,to,Inv_Line_Length_km,Inv_Technology,Capacity_MW,Voltage_kV,Inv_Element type,Project_Country_ISO3,Project_N_Countries,Project_Region,Project_Jurisdiction,Infr_Type,Inv_Element_Category,Inv_Environment,Covid19,NewDirective
1989,2024.0,2026.0,1,1,0.0,AC,0.0,0.0,OffshoreDCTransmissionCable,PRT,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1991,2024.0,2026.0,1,1,4800.0,DC,3600.0,525.0,OffshoreDCTransmissionCable,DEU;MAR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1992,2024.0,2026.0,1,1,654.0,DC,500.0,320.0,OffshoreDCTransmissionCable,MLT;TUN,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1993,2024.0,2026.0,1,1,4.0,AC,0.0,220.0,OnshoreACTransmissionCable,MLT;TUN,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
1994,2024.0,2026.0,1,1,1400.0,DC,3000.0,525.0,DCTransmissionLine,DEU;GRC,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1996,2024.0,2026.0,2,2,0.0,AC,0.0,400.0,OnshoreSubstation,GRC,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1997,2024.0,2026.0,2,2,65.0,AC,0.0,400.0,ACTransmissionLine,GRC,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1998,2024.0,2026.0,1,1,0.0,AC,0.0,0.0,OffshoreDCTransmissionCable,PRT,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1999,2024.0,2026.0,1,1,0.0,AC,0.0,0.0,OffshoreDCTransmissionCable,PRT,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
2000,2024.0,2026.0,1,6,0.0,AC,0.0,0.0,OffshoreACTransmissionCable,PRT,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
2001,2024.0,2026.0,1,1,16.0,AC,0.0,380.0,ACTransmissionLine,CHE,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,1,1
2002,2024.0,2026.0,1,1,42.0,AC,0.0,380.0,ACTransmissionLine,CHE,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,1,1
2003,2024.0,2026.0,1,1,586.0,DC,2500.0,525.0,DCTransmissionLine,HUN;ROU,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
2004,2024.0,2026.0,3,3,73.0,AC,0.0,220.0,ACTransmissionLine,AUT,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,1,1
2006,2024.0,2026.0,1,1,0.0,AC,0.0,0.0,OffshoreDCTransmissionCable,PRT,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
2007,2024.0,2026.0,1,1,51.057,AC,0.0,400.0,ACTransmissionLine,HUN;SVK,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,1,1
2008,2024.0,2026.0,1,1,344.0,DC,2500.0,525.0,DCTransmissionLine,HUN;ROU,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
2011,2024.0,2026.0,1,6,153.0,AC,0.0,400.0,ACTransmissionLine,BGR;CZE;GRC;HUN;MKD;POL;ROU;SVK,8.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
2013,2024.0,2026.0,1,6,161.0,AC,0.0,400.0,ACTransmissionLine,BGR;CZE;GRC;HUN;MKD;POL;ROU;SVK,8.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
2014,2024.0,2026.0,1,6,153.0,AC,0.0,400.0,ACTransmissionLine,BGR;CZE;GRC;HUN;MKD;POL;ROU;SVK,8.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
2015,2024.0,2026.0,1,6,147.0,AC,0.0,400.0,ACTransmissionLine,BGR;CZE;GRC;HUN;MKD;POL;ROU;SVK,8.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
2016,2024.0,2026.0,1,6,0.0,AC,0.0,400.0,ACTransmissionLine,BGR;CZE;GRC;HUN;MKD;POL;ROU;SVK,8.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
2017,2024.0,2026.0,3,3,52.0,AC,0.0,400.0,ACTransmissionLine,SVK;UKR,2.0,Extra-EU,Cross-border,Upgrade,Cable/Line,Onshore,1,1
2018,2024.0,2026.0,2,2,0.0,AC,0.0,400.0,OnshoreSubstation,SVK;UKR,2.0,Extra-EU,Cross-border,Upgrade,Nodal Infrastructure,Onshore,1,1
2019,2024.0,2026.0,2,2,1.0,AC,0.0,400.0,OnshoreSubstation,SVK;UKR,2.0,Extra-EU,Cross-border,Upgrade,Nodal Infrastructure,Onshore,1,1
2020,2024.0,2026.0,2,2,47.0,AC,0.0,400.0,ACTransmissionLine,SVK;UKR,2.0,Extra-EU,Cross-border,Upgrade,Cable/Line,Onshore,1,1
2021,2024.0,2026.0,2,2,23.0,AC,0.0,400.0,ACTransmissionLine,SVK;UKR,2.0,Extra-EU,Cross-border,Upgrade,Cable/Line,Onshore,1,1
2022,2024.0,2026.0,2,2,130.0,AC,0.0,400.0,ACTransmissionLine,ROU;UKR,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
2023,2024.0,2026.0,1,1,1.0,DC,1200.0,320.0,DCTransmissionLine,FRA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
2024,2024.0,2026.0,1,1,80.0,AC,0.0,400.0,ACTransmissionLine,ESP;FRA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
